time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,1.45188446502,-0.173416043947,14.2266741984,6.17100133379,6.01446155001,0.0,2.42666742673,-0.571830626443,3.46695909381,-0.095007693991,-0.195803290626,0.0,432.98047996849436,431.27688243943953,431.13795084088554,432.2417634532422
2.1000000000000014,1.60274757509,-0.209903601496,14.4361704154,6.16534471455,6.00222455898,0.0,2.60305953876,-0.644880383358,3.5154839913,-0.0928552562521,-0.229879880195,0.0,446.5603239042489,443.729350790884,444.54163508705045,444.71045523892684
2.1600000000000015,1.76594570572,-0.251493705655,14.6536864921,6.16021939431,5.98890250591,0.0,2.83812319126,-0.741911613926,3.73343515714,-0.0736407365176,-0.209746287725,0.0,499.5959438715394,501.01863004356284,497.48460834322606,498.88432833415754
2.2200000000000015,1.94161314637,-0.298231405704,14.8778736802,6.15559801804,5.97697503225,0.0,3.01836710217,-0.816336187402,3.73878997743,-0.0848253369424,-0.182912135054,0.0,434.7920046107432,436.9943110452741,435.801814017162,434.8609276777707
2.2800000000000016,2.12884779346,-0.349737767081,15.1040514025,6.15029629195,5.96593769326,0.0,3.22358748774,-0.900934326363,3.79951963485,-0.0965819910796,-0.186125408134,0.0,455.9226896672475,455.63397118216216,455.7535658302875,454.8064586635139
2.3400000000000016,2.32904572158,-0.406600808015,15.3351438959,6.14429634107,5.95476794161,0.0,3.45047404857,-0.994957404416,3.90233817033,-0.107893861408,-0.186236753979,0.0,471.4434690963505,471.40340424497566,471.314202896278,470.43093983819944
2.4000000000000017,2.54163639301,-0.468640415954,15.568175533,6.1377206289,5.9441595462,0.0,3.6365920004,-1.07350033253,3.86479842947,-0.11323220879,-0.162618445951,0.0,425.62926956786976,427.6139988809308,428.01150073186676,427.54572115019823
2.4600000000000017,2.76674232106,-0.535988780155,15.8022268675,6.13203890578,5.93507753165,0.0,3.86748334459,-1.17190257462,3.93580589188,-0.0718880484456,-0.135166994874,0.0,464.1998536112601,466.32824620914596,463.21495765861243,466.44715955094966
2.520000000000002,3.00418531627,-0.608648574778,16.035945454,6.1274271121,5.92696574454,0.0,4.0477416942,-1.25040292669,3.85451348863,-0.0893465417691,-0.135255365146,0.0,416.07836024402445,416.05238346807397,415.3115657386053,413.7718747774453
2.580000000000002,3.25367052762,-0.686561231273,16.2677250715,6.12214941438,5.91932772562,0.0,4.26879578729,-1.34706205548,3.87064824663,-0.08532821263,-0.114868168404,0.0,449.15203518594177,450.78780979597985,450.1584489051684,450.477224448588
2.640000000000002,3.51582233609,-0.770069185454,16.4986018265,6.11729199314,5.91221454362,0.0,4.4699035838,-1.43688869457,3.82474878609,-0.0734044779152,-0.12717745438,0.0,430.94138871709987,429.88620048713807,430.277390759423,431.2802458554327
2.700000000000002,3.79089727257,-0.859368813618,16.728622414,6.1139619822,5.90476670532,0.0,4.69954256193,-1.53999333068,3.84174905769,-0.0331840858647,-0.118648910138,0.0,454.22980536131723,454.89968899210197,450.79257958539444,454.0289247409392
2.760000000000002,4.08031103241,-0.955102339018,16.9607494428,6.11191470768,5.89723637913,0.0,4.94777933273,-1.65117711598,3.89477874022,-0.0360642842078,-0.14497635671,0.0,468.96065876616603,466.8968481454826,466.8617521849525,466.6365174604876
2.820000000000002,4.38467807278,-1.05752169643,17.1958677075,6.11020640489,5.8889317337,0.0,5.19807056259,-1.76283063603,3.94138263319,-0.0164837332809,-0.127762124076,0.0,466.69595080394754,468.0209149679526,467.1338471295278,468.6582499660328
2.880000000000002,4.70341834373,-1.1663539965,17.4319280113,6.10894383933,5.88106125494,0.0,5.42684478016,-1.86492109973,3.92653997112,-0.0322245336687,-0.139054147781,0.0,450.70808112188325,449.7786759827239,449.18714610577376,447.90855488571816
2.940000000000002,5.03493229026,-1.28091038798,17.6646270934,6.10660966229,5.87258936277,0.0,5.62396798429,-1.95376433472,3.82973727456,-0.0576366013709,-0.145867885203,0.0,422.0983632486358,421.49001975559327,423.5367650275936,421.3439921141215
3.000000000000002,5.37853899213,-1.40091094547,17.8918800419,6.10376723411,5.86411557133,0.0,5.82991192885,-2.04645492925,3.74487829774,-0.0322322675461,-0.133283393881,0.0,426.4489069924986,427.50317523367835,426.8260855311298,428.987528852188
3.0600000000000023,5.73524529951,-1.52677944035,18.1154499078,6.10234404522,5.85595911112,0.0,6.06050039892,-2.14922379571,3.70672095632,-0.0105973592352,-0.141863258499,0.0,444.7217391482457,444.0011092860196,445.30118904001955,447.06771398593185
3.1200000000000023,6.10538686329,-1.65864494536,18.3356306041,6.10241797412,5.84727474796,0.0,6.27781383562,-2.24627667935,3.63209826213,0.0180521383495,-0.15121256234,0.0,434.46753047726537,433.6625506065954,432.75424809927637,435.1596748412408
3.1800000000000024,6.48976055636,-1.7967596861,18.5536218713,6.10317745333,5.8388925849,0.0,6.53478264907,-2.35735182707,3.63327232876,-0.00122786829239,-0.123230041538,0.0,460.8076219678167,462.99688653300524,462.7502492199361,461.2296476413218
3.2400000000000024,6.8898737365,-1.9416222131,18.7721138228,6.10280595162,5.83164821883,0.0,6.80227803032,-2.47129683869,3.64871758469,-0.0186488270121,-0.116177340467,0.0,468.63640908215376,469.17206013657466,469.8259033120943,468.47306546444474
3.3000000000000025,7.30421039096,-2.09263863765,18.9876507664,6.10174582339,5.82451751,0.0,7.00906587689,-2.56268656706,3.53554761298,-0.015777586576,-0.124793889046,0.0,426.9293357289872,426.1799019443776,425.18035408098285,425.4263934250779
3.3600000000000025,7.73249565892,-2.24971080117,19.1993435427,6.10091248299,5.81723952514,0.0,7.26705028333,-2.67303795947,3.51991857956,-0.010356822693,-0.11510081875,0.0,460.7193503103022,461.4725125604297,462.1699468585036,462.5972162092296
