time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
11.759999999999838,-5.74249954316,-13.4405146022,112.416134023,2.57205881188,2.62167886812,0.0,-0.794799121524,-4.15606937175,12.0906901242,28.8405589237,28.8371749922,0.0,0.555286129131,899.987741839,0.33933714215,900.148018229,1.0
11.819999999999837,-5.79524504911,-13.6957067456,113.1506874,4.3025687963,4.35173937443,0.0,-0.664005854814,-4.07767316999,12.3926312014,28.8436958007,28.8296588909,0.0,0.515769307715,899.657906121,-0.00398910179216,900.32708359,1.0
11.879999999999836,-5.79535394322,-13.9372776911,113.877420408,6.03317999504,6.0815189264,0.0,0.542378822244,-4.2638754671,11.9690328051,28.843253082,28.8296596653,0.0,0.0486436295131,899.816038389,-0.443529229226,900.23080309,1.0
11.939999999999834,-5.76820404487,-14.1926645091,114.606943549,1.48067381967,1.52822992107,0.0,0.0545131866267,-4.07826169891,12.2856212916,28.8468810699,28.8345800867,0.0,0.0313427381884,900.083147248,-0.876678193353,900.439372902,1.0
11.999999999999833,-5.8022348019,-14.4447415361,115.337436048,3.21129562139,3.25828565662,0.0,-0.962412054329,-4.43384906558,12.2032876661,28.8383051103,28.8337332932,0.0,0.393129128007,899.927119808,-0.940704280841,899.902651955,1.0
12.059999999999832,-5.84397856286,-14.6997276608,116.076566239,4.94151372815,4.98834496653,0.0,-0.148184336399,-3.98252431659,12.185913515,28.8348936628,28.8352244798,0.0,0.620262465827,900.023024979,-1.19533543786,899.907136283,1.0
12.11999999999983,-5.82179228354,-14.9542594616,116.799138415,0.388590000346,0.435392893557,0.0,0.611115628264,-4.4386829944,12.1280395882,28.8413566532,28.8398254353,0.0,0.42120839707,900.246115647,-1.11960988028,900.334961405,1.0
12.17999999999983,-5.81166395606,-15.210184288,117.533952098,2.11903750142,2.16593621046,0.0,-0.474882965398,-4.17752411445,12.1714552325,28.8399235399,28.8459792663,0.0,0.384068065434,900.458772298,-0.786498508883,900.105639125,1.0
12.239999999999828,-5.86117903655,-15.4753423549,118.267266563,3.84930168321,3.89674165292,0.0,-0.890629610171,-4.47162954183,12.3941526073,28.8342069272,28.8479182015,0.0,0.472680705484,900.433886082,-0.392937596507,899.840026204,1.0
12.299999999999827,-5.87940766368,-15.7284303981,119.002838631,5.57918337897,5.62775614685,0.0,0.360338056298,-4.26444577672,11.9838255643,28.8266433957,28.8535178782,0.0,0.493774989169,900.681995838,0.0677317674197,899.557730375,1.0
12.359999999999825,-5.84795131349,-15.9953600752,119.72981985,1.02555641634,1.07578076262,0.0,0.395327463191,-4.40303120271,12.3219802895,28.8249593237,28.8534906564,0.0,0.575938589534,900.568387312,-0.234501691336,899.642055723,1.0
12.419999999999824,-5.86353587833,-16.2553715161,120.464498787,2.75490701446,2.80701060286,0.0,-0.84966938866,-4.51922582933,12.1716833669,28.8185038728,28.8543386578,0.0,1.01693769262,900.604661583,-0.231346456747,899.327692818,1.0
12.479999999999823,-5.91329782912,-16.5271461709,121.204266545,4.48396056465,4.53828202751,0.0,-0.502701986211,-4.28309903584,12.4147237476,28.8163131843,28.8550162799,0.0,0.127452459352,900.629097454,0.250444388667,899.358967808,1.0
12.539999999999822,-5.90465569486,-16.7876020913,121.932148864,6.21285998531,6.26958400173,0.0,0.602591115558,-4.59947214219,12.0570538479,28.8129069916,28.855057986,0.0,-0.0186188855775,900.60964422,-0.117526784503,899.219169026,1.0
12.59999999999982,-5.88006764548,-17.0594804815,122.666631527,1.65843688258,1.71756740731,0.0,-0.0812473160602,-4.34830271605,12.3095125272,28.8125752132,28.8493527823,0.0,-0.871283833889,900.313167825,0.261394575655,899.281425451,1.0
12.659999999999819,-5.91881365111,-17.3321066408,123.400199928,3.3871692823,3.44845497989,0.0,-0.947077583665,-4.75555775166,12.2946544318,28.8113325297,28.845885901,0.0,-0.671284709349,900.263601016,0.226166139552,899.233219381,1.0
12.719999999999818,-5.9532518891,-17.6031347195,124.141713505,5.1159172541,5.17897771729,0.0,0.0380694152743,-4.31282401287,12.1443835644,28.8141210102,28.8354435277,0.0,-0.75441519812,899.770352914,0.274373975678,899.391599353,1.0
12.779999999999816,-5.92558590285,-17.8792386667,124.866965044,0.561399343822,0.625804714723,0.0,0.600235693417,-4.74481964512,12.2219960301,28.8059729694,28.8303363276,0.0,-0.80553241262,899.733887495,0.271780542068,898.906985416,1.0
12.839999999999815,-5.92157302945,-18.1537738969,125.604222714,2.28965548375,2.35556170178,0.0,-0.59768507915,-4.57648221677,12.1836135267,28.8015511245,28.827639122,0.0,-0.740975578321,899.694730336,0.463360358983,898.842600547,1.0
12.899999999999814,-5.97161948545,-18.4407147181,126.341084798,4.01783834043,4.08514105615,0.0,-0.785170882318,-4.745943638,12.4634016576,28.8052376607,28.8242811581,0.0,-0.29154840914,899.588699955,0.205076018468,899.147361017,1.0
12.959999999999813,-5.98052218369,-18.7141014054,127.076051378,5.74637846262,5.8146083549,0.0,0.482882799065,-4.70472876296,12.0083835902,28.8141073838,28.8247160684,0.0,-0.415467936544,899.671260217,-0.0496072502862,899.523248554,1.0
13.019999999999811,-5.94826586279,-19.003135676,127.806396591,1.19226315278,1.26087616652,0.0,0.292923581949,-4.71370972273,12.363381807,28.8229048897,28.8234700176,0.0,-1.07006044908,899.598796422,0.212004775969,899.798586476,1.0
13.07999999999981,-5.97015074497,-19.2866682936,128.54176248,2.9216174766,2.9902160912,0.0,-0.879319570507,-4.95461747466,12.2172888038,28.8220642479,28.8205508184,0.0,-1.1275124691,899.469050575,-0.357046804968,899.560779374,1.0
13.139999999999809,-6.0157643751,-19.5798580401,129.28375004,4.65094600619,4.71959794694,0.0,-0.334869480585,-4.60589566263,12.3701776821,28.8225741422,28.8268129206,0.0,-0.463585536508,899.873430906,0.543792508718,899.616179858,1.0
13.199999999999807,-5.99929964553,-19.8656687541,130.010819882,0.0973307636658,0.166302411208,0.0,0.644869706222,-5.01630697886,12.1032271614,28.8309497269,28.8375842246,0.0,-0.226774490477,900.30342052,0.626669478188,900.044468628,1.0
13.259999999999806,-5.97821251103,-20.1599492245,130.747394119,1.82717102265,1.89682691744,0.0,-0.214603093208,-4.7450187911,12.2866494402,28.8302464376,28.8480481166,0.0,-0.618893487038,900.616951381,0.534317407126,899.819075994,1.0
13.319999999999805,-6.02042511893,-20.4592157489,131.482110137,3.5571040369,3.62767977835,0.0,-0.913779493793,-5.15734977295,12.3537876323,28.8347037225,28.8464417834,0.0,-0.356845702615,900.322619244,0.528858296745,900.087754445,1.0
13.379999999999804,-6.04709638753,-20.7524755965,132.22306861,5.28697303228,5.35814049445,0.0,0.207528994666,-4.77317769574,12.0828120112,28.8251042852,28.8310719504,0.0,-0.132662321429,899.52662681,0.094329846059,899.465487048,1.0
